,Unnamed: 0,created_at,temp,hum,p25,p10
1105486,835908,2020-02-16 07:23:36,23.3,57.6,58.9,158.39999
1105488,835910,2020-02-16 07:23:44,23.3,57.6,58.2,154.7
1105490,835912,2020-02-16 07:23:52,23.3,57.6,57.0,161.7
1105491,835913,2020-02-16 07:23:55,23.3,57.5,57.3,163.8
1105492,835914,2020-02-16 07:23:59,23.3,57.5,57.5,170.8
1105494,835916,2020-02-16 07:24:07,23.3,57.4,56.1,176.3
1105495,835917,2020-02-16 07:24:10,23.3,57.4,55.6,174.2
1105496,835918,2020-02-16 07:24:14,23.3,57.4,55.6,170.60001
1105497,835919,2020-02-16 07:24:18,23.4,57.4,56.1,172.39999
1105498,835920,2020-02-16 07:24:22,23.3,57.4,56.4,168.10001
1105500,835922,2020-02-16 07:24:29,23.4,57.4,56.8,168.3
1105501,835923,2020-02-16 07:24:33,23.3,57.4,56.5,167.10001
1105502,835924,2020-02-16 07:24:37,23.3,57.4,55.6,164.2
1105503,835925,2020-02-16 07:24:40,23.3,57.3,55.8,165.2
1105504,835926,2020-02-16 07:24:44,23.3,57.3,55.7,174.7
1105505,835927,2020-02-16 07:24:48,23.3,57.3,56.1,173.10001
1105506,835928,2020-02-16 07:24:52,23.4,57.3,56.0,176.2
1105507,835929,2020-02-16 07:24:55,23.3,57.3,55.1,174.39999
1105508,835930,2020-02-16 07:24:59,23.3,57.3,55.6,181.10001
1105509,835931,2020-02-16 07:25:03,23.3,57.3,55.8,185.8
1105510,835932,2020-02-16 07:25:07,23.3,57.3,56.4,186.8
1105511,835933,2020-02-16 07:25:10,23.3,57.4,56.0,181.3
1105512,835934,2020-02-16 07:25:14,23.3,57.4,55.6,177.0
1105513,835935,2020-02-16 07:25:18,23.3,57.4,55.0,170.10001
1105514,835936,2020-02-16 07:25:22,23.3,57.4,55.0,175.60001
1105515,835937,2020-02-16 07:25:26,23.3,57.4,55.1,167.3
1105516,835938,2020-02-16 07:25:29,23.3,57.4,54.9,165.39999
1105517,835939,2020-02-16 07:25:33,23.3,57.4,54.9,166.3
1105518,835940,2020-02-16 07:25:37,23.3,57.4,54.5,159.60001
1105520,835942,2020-02-16 07:25:44,23.3,57.5,53.8,159.5
1105521,835943,2020-02-16 07:25:48,23.3,57.5,53.3,160.89999
1105524,835946,2020-02-16 07:26:00,23.3,57.4,52.9,154.39999
1105526,835948,2020-02-16 07:26:07,23.3,57.5,53.0,154.0
1105552,835974,2020-02-16 07:27:45,23.3,57.7,58.4,135.7
1105553,835975,2020-02-16 07:27:49,23.3,57.7,58.8,144.10001
1105557,835979,2020-02-16 07:28:04,23.3,57.7,57.0,130.10001
1105568,835990,2020-02-16 07:28:46,23.3,57.7,55.9,123.9
1105594,836016,2020-02-16 07:30:24,23.3,57.7,58.8,139.7
1105595,836017,2020-02-16 07:30:28,23.3,57.8,58.4,138.0
1105596,836018,2020-02-16 07:30:31,23.3,57.8,59.4,137.2
1105597,836019,2020-02-16 07:30:35,23.3,57.8,59.7,142.2
1105598,836020,2020-02-16 07:30:39,23.3,57.8,60.3,142.2
1105599,836021,2020-02-16 07:30:43,23.3,57.8,61.2,152.2
1105600,836022,2020-02-16 07:30:46,23.3,57.8,60.5,145.5
1105601,836023,2020-02-16 07:30:50,23.3,57.8,60.9,145.10001
1105602,836024,2020-02-16 07:30:54,23.3,57.8,61.7,146.0
1105603,836025,2020-02-16 07:30:58,23.3,57.9,61.8,140.0
1105604,836026,2020-02-16 07:31:01,23.3,57.9,61.8,141.60001
1105605,836027,2020-02-16 07:31:05,23.3,57.9,62.5,136.3
1105606,836028,2020-02-16 07:31:09,23.3,57.9,62.6,136.5
1105607,836029,2020-02-16 07:31:13,23.3,57.9,62.1,130.10001
1105613,836035,2020-02-16 07:31:35,23.3,57.9,62.5,130.8
1105622,836044,2020-02-16 07:32:09,23.3,57.9,64.3,143.0
1105624,836046,2020-02-16 07:32:17,23.3,57.9,63.8,139.39999
1105626,836048,2020-02-16 07:32:24,23.3,58.0,64.6,134.8
1105636,836058,2020-02-16 07:33:02,23.3,58.1,65.6,137.7
1105637,836059,2020-02-16 07:33:06,23.3,58.1,66.2,140.3
1105638,836060,2020-02-16 07:33:10,23.3,58.1,67.2,145.5
1105639,836061,2020-02-16 07:33:13,23.3,58.1,68.7,143.3
1105640,836062,2020-02-16 07:33:17,23.3,58.0,69.8,142.7
1105644,836066,2020-02-16 07:33:32,23.3,58.1,71.9,139.3
1105647,836069,2020-02-16 07:33:43,23.3,58.1,72.6,146.3
1105648,836070,2020-02-16 07:33:47,23.3,58.1,72.4,150.3
1105650,836072,2020-02-16 07:33:55,23.3,58.1,72.1,147.89999
1105651,836073,2020-02-16 07:33:58,23.3,58.1,72.3,144.89999
1105652,836074,2020-02-16 07:34:02,23.3,58.1,72.2,150.2
1105654,836076,2020-02-16 07:34:10,23.3,58.1,70.9,139.89999
1105657,836079,2020-02-16 07:34:21,23.3,58.1,72.1,145.3
1105660,836082,2020-02-16 07:34:32,23.3,58.2,73.0,149.8
1105662,836084,2020-02-16 07:34:40,23.3,58.2,73.7,148.7
1105663,836085,2020-02-16 07:34:44,23.3,58.3,73.8,147.8
1105664,836086,2020-02-16 07:34:47,23.3,58.3,74.0,147.10001
1105666,836088,2020-02-16 07:34:55,23.2,58.3,73.5,142.39999
1105667,836089,2020-02-16 07:34:59,23.2,58.3,73.1,140.8
1105668,836090,2020-02-16 07:35:02,23.2,58.3,73.5,139.2
1105670,836092,2020-02-16 07:35:10,23.2,58.3,73.4,139.10001
1105672,836094,2020-02-16 07:35:18,23.2,58.3,72.2,137.3
1105677,836099,2020-02-16 07:35:36,23.2,58.4,69.6,134.60001
1105678,836100,2020-02-16 07:35:40,23.2,58.4,68.7,133.2
1105679,836101,2020-02-16 07:35:44,23.3,58.5,69.0,135.8
1105680,836102,2020-02-16 07:35:48,23.2,58.5,69.7,139.10001
1105681,836103,2020-02-16 07:35:52,23.2,58.4,71.7,143.10001
1105683,836105,2020-02-16 07:35:59,23.2,58.4,71.3,144.10001
1105684,836106,2020-02-16 07:36:03,23.2,58.4,72.0,147.60001
1105685,836107,2020-02-16 07:36:07,23.2,58.4,71.2,144.0
1105694,836116,2020-02-16 07:36:41,23.3,58.4,69.9,135.8
1105695,836117,2020-02-16 07:36:44,23.3,58.4,68.8,136.10001
1105696,836118,2020-02-16 07:36:48,23.3,58.4,69.2,137.2
1105697,836119,2020-02-16 07:36:52,23.3,58.4,69.8,139.2
1105698,836120,2020-02-16 07:36:56,23.3,58.4,69.4,136.10001
1105699,836121,2020-02-16 07:36:59,23.2,58.4,68.9,143.10001
1105700,836122,2020-02-16 07:37:03,23.3,58.5,68.4,140.3
1105703,836125,2020-02-16 07:37:14,23.2,58.5,68.1,128.3
1105706,836128,2020-02-16 07:37:26,23.2,58.6,68.7,132.3
1105707,836129,2020-02-16 07:37:30,23.3,58.6,68.5,128.7
1105710,836132,2020-02-16 07:37:41,23.2,58.5,68.4,139.60001
1105720,836142,2020-02-16 07:38:18,23.3,58.4,68.0,133.3
1105725,836147,2020-02-16 07:38:37,23.3,58.6,67.7,137.2
1105727,836149,2020-02-16 07:38:45,23.3,58.6,66.5,136.10001
1105728,836150,2020-02-16 07:38:48,23.3,58.6,65.9,136.8
1105746,836168,2020-02-16 07:39:56,23.3,58.5,65.8,124.5
1105747,836169,2020-02-16 07:40:00,23.3,58.5,66.2,125.9
1105757,836179,2020-02-16 07:40:38,23.4,58.6,59.9,123.1
1105766,836188,2020-02-16 07:41:12,23.4,58.9,58.0,120.1
1105767,836189,2020-02-16 07:41:16,23.4,59.0,57.6,123.6
1105768,836190,2020-02-16 07:41:19,23.4,59.0,57.5,121.9
1105771,836193,2020-02-16 07:41:31,23.4,58.9,56.8,118.8
1105772,836194,2020-02-16 07:41:34,23.4,58.9,56.9,118.7
1105775,836197,2020-02-16 07:41:46,23.4,58.7,58.8,119.6
1105783,836205,2020-02-16 07:42:16,23.5,58.7,56.4,117.3
1105787,836209,2020-02-16 07:42:31,23.4,58.6,57.7,118.4
1105788,836210,2020-02-16 07:42:34,23.4,58.6,59.1,125.9
1105790,836212,2020-02-16 07:42:42,23.5,58.6,60.3,123.6
1105799,836221,2020-02-16 07:43:19,23.4,58.4,59.6,121.1
1105803,836225,2020-02-16 07:43:34,23.4,58.4,59.8,126.5
1105804,836226,2020-02-16 07:43:38,23.4,58.4,60.3,127.6
1105806,836228,2020-02-16 07:43:45,23.4,58.4,60.8,134.5
1105807,836229,2020-02-16 07:43:49,23.4,58.4,61.0,132.10001
1105808,836230,2020-02-16 07:43:53,23.4,58.4,61.0,132.7
1105811,836233,2020-02-16 07:44:04,23.5,58.4,59.6,130.2
1105812,836234,2020-02-16 07:44:08,23.5,58.4,58.3,128.3
1105813,836235,2020-02-16 07:44:12,23.4,58.3,58.0,119.8
1105815,836237,2020-02-16 07:44:19,23.4,58.3,56.5,110.6
1106640,837062,2020-02-16 08:36:25,25.6,51.7,56.9,122.7
1106641,837063,2020-02-16 08:36:28,25.7,51.9,60.7,129.39999
1106643,837065,2020-02-16 08:36:36,25.6,52.0,68.0,144.10001
1106644,837066,2020-02-16 08:36:40,25.6,52.0,68.1,144.8
1106645,837067,2020-02-16 08:36:44,25.6,52.1,67.6,138.39999
1106648,837070,2020-02-16 08:36:55,25.6,51.6,57.0,114.0
1113600,844022,2020-02-16 15:58:34,31.4,34.2,30.5,100.4
1113601,844023,2020-02-16 15:58:38,31.5,34.2,31.4,116.9
1113602,844024,2020-02-16 15:58:42,31.5,34.1,32.2,131.2
1113603,844025,2020-02-16 15:58:49,31.5,34.1,32.9,145.39999
1113604,844026,2020-02-16 15:58:52,31.5,34.0,32.6,145.0
1113605,844027,2020-02-16 15:58:56,31.5,33.8,31.5,129.2
1113606,844028,2020-02-16 15:59:00,31.5,33.8,30.3,123.8
1113607,844029,2020-02-16 15:59:04,31.5,33.7,30.2,119.0
1113608,844030,2020-02-16 15:59:08,31.5,33.7,29.8,110.4
1113611,844033,2020-02-16 15:59:20,31.5,33.7,29.5,97.4
1114887,845309,2020-02-16 17:22:50,30.4,36.8,29.2,92.4
1119441,849863,2020-02-17 00:07:06,26.2,50.0,35.4,150.60001
1119442,849864,2020-02-17 00:07:15,26.2,50.1,37.4,176.60001
1119443,849865,2020-02-17 00:07:24,26.2,50.1,37.1,181.0
1119444,849866,2020-02-17 00:07:32,26.2,50.1,36.2,159.10001
1119446,849868,2020-02-17 00:07:50,26.2,50.1,36.7,147.10001
1119448,849870,2020-02-17 00:08:08,26.2,50.1,35.4,140.8
1123819,854241,2020-02-17 10:48:56,28.2,41.1,29.5,120.9
1123820,854242,2020-02-17 10:49:04,28.2,41.1,32.2,144.60001
1123821,854243,2020-02-17 10:49:13,28.2,41.1,33.8,164.10001
1124190,854612,2020-02-17 11:43:04,29.7,40.6,29.3,94.5
1124704,855126,2020-02-17 12:58:17,31.0,36.5,34.3,150.10001
1124705,855127,2020-02-17 12:58:26,31.0,36.6,36.6,162.2
1124706,855128,2020-02-17 12:58:35,31.0,36.8,39.0,207.89999
1124707,855129,2020-02-17 12:58:43,31.0,37.0,35.2,163.0
1124708,855130,2020-02-17 12:58:52,31.0,37.0,33.1,135.7
1124709,855131,2020-02-17 12:59:01,30.9,36.7,29.1,100.8
1125149,855571,2020-02-17 14:03:22,32.7,32.2,32.1,111.4
1125152,855574,2020-02-17 14:03:48,32.7,32.3,44.3,220.10001
1125153,855575,2020-02-17 14:03:57,32.7,32.4,45.1,228.5
1125154,855576,2020-02-17 14:04:05,32.7,32.5,47.0,248.3
1125155,855577,2020-02-17 14:04:14,32.7,32.6,45.9,238.5
1125156,855578,2020-02-17 14:04:23,32.7,32.6,43.0,224.3
1125157,855579,2020-02-17 14:04:32,32.7,32.6,41.6,213.2
1125159,855581,2020-02-17 14:04:49,32.7,32.3,35.8,143.2
1125160,855582,2020-02-17 14:04:58,32.8,32.2,34.0,133.0
1125340,855762,2020-02-17 14:29:04,32.3,32.5,28.2,104.4
1125341,855763,2020-02-17 14:29:07,32.5,32.6,30.3,126.0
1125342,855764,2020-02-17 14:29:11,32.5,32.6,33.0,147.2
1125343,855765,2020-02-17 14:29:15,32.5,32.7,36.6,178.3
1125344,855766,2020-02-17 14:29:24,32.5,32.7,39.7,209.8
1125345,855767,2020-02-17 14:29:33,32.5,32.7,43.1,248.8
1125346,855768,2020-02-17 14:29:41,32.5,32.7,40.2,207.7
1125347,855769,2020-02-17 14:29:50,32.5,32.7,38.0,187.8
1125348,855770,2020-02-17 14:29:59,32.5,32.7,33.6,156.0
1125349,855771,2020-02-17 14:30:07,32.5,32.6,33.1,151.39999
1125350,855772,2020-02-17 14:30:16,32.5,32.6,34.3,159.0
1125351,855773,2020-02-17 14:30:25,32.5,32.6,34.0,151.39999
1125353,855775,2020-02-17 14:30:43,32.6,32.9,31.0,119.1
1126407,856829,2020-02-17 15:41:57,31.7,35.8,27.7,114.1
1126410,856832,2020-02-17 15:42:08,31.7,35.8,28.0,117.6
1126411,856833,2020-02-17 15:42:12,31.6,35.7,28.1,118.4
1126412,856834,2020-02-17 15:42:16,31.7,35.8,27.8,110.2
1126413,856835,2020-02-17 15:42:20,31.8,35.8,27.9,111.1
1126416,856838,2020-02-17 15:42:31,31.8,35.8,28.7,113.6
1126418,856840,2020-02-17 15:42:39,31.7,35.8,27.5,104.7
1126422,856844,2020-02-17 15:42:54,31.8,35.9,26.1,92.1
1129841,860263,2020-02-17 19:18:08,28.9,38.9,30.0,98.0
1129842,860264,2020-02-17 19:18:11,28.9,38.9,29.9,106.3
1129843,860265,2020-02-17 19:18:15,28.9,39.0,30.1,115.6
1129848,860270,2020-02-17 19:18:34,28.9,39.2,28.6,94.0
1129856,860278,2020-02-17 19:19:04,28.9,39.4,30.2,102.8
1129860,860282,2020-02-17 19:19:19,28.9,39.5,28.7,94.0
1134906,865328,2020-02-18 00:37:50,26.0,52.4,31.6,103.5
1134907,865329,2020-02-18 00:37:54,26.0,52.3,31.7,107.7
1140773,871195,2020-02-18 06:46:29,22.7,46.4,31.0,103.3
1140775,871197,2020-02-18 06:46:36,22.7,46.4,30.7,109.9
1140778,871200,2020-02-18 06:46:48,22.7,46.3,30.2,107.2
1140783,871205,2020-02-18 06:47:06,22.7,46.2,28.2,85.6
1141540,871962,2020-02-18 07:34:37,23.8,40.6,23.3,77.1
1143516,873938,2020-02-18 09:39:28,26.7,32.6,13.5,56.9
1143778,874200,2020-02-18 09:56:09,27.5,29.8,9.1,34.8
1144796,875218,2020-02-18 11:00:28,28.6,26.5,10.1,40.2
1144799,875221,2020-02-18 11:00:39,28.6,26.5,10.5,43.6
1144802,875224,2020-02-18 11:00:51,28.6,26.5,9.9,35.2
1145977,876399,2020-02-18 12:14:51,30.6,19.6,7.3,36.6
1145979,876401,2020-02-18 12:14:59,30.6,19.4,7.9,49.9
1145980,876402,2020-02-18 12:15:02,30.6,19.4,8.0,51.3
1145982,876404,2020-02-18 12:15:10,30.6,19.4,9.5,64.2
1145985,876407,2020-02-18 12:15:21,30.6,19.2,10.2,62.9
1145986,876408,2020-02-18 12:15:25,30.5,19.3,10.0,60.8
1145987,876409,2020-02-18 12:15:29,30.6,19.4,10.4,62.2
1145988,876410,2020-02-18 12:15:33,30.5,19.3,10.7,69.2
1145990,876412,2020-02-18 12:15:40,30.6,19.5,10.3,61.8
1145992,876414,2020-02-18 12:15:48,30.6,19.4,9.8,58.4
1145993,876415,2020-02-18 12:15:51,30.6,19.3,9.7,57.6
1145994,876416,2020-02-18 12:15:55,30.6,19.3,9.4,54.6
1145996,876418,2020-02-18 12:16:03,30.6,19.3,9.4,53.2
1145999,876421,2020-02-18 12:16:14,30.6,19.1,8.0,38.6
1146000,876422,2020-02-18 12:16:18,30.5,18.9,8.1,38.9
1146035,876457,2020-02-18 12:18:29,30.7,20.4,8.2,34.1
1146036,876458,2020-02-18 12:18:33,30.7,20.4,8.8,40.5
1146039,876461,2020-02-18 12:18:44,30.8,20.6,9.8,59.6
1146040,876462,2020-02-18 12:18:48,30.7,20.6,10.3,60.3
1146041,876463,2020-02-18 12:18:51,30.8,20.7,10.1,56.2
1146042,876464,2020-02-18 12:18:55,30.8,20.7,10.6,58.2
1146043,876465,2020-02-18 12:18:59,30.8,20.8,10.4,58.1
1146044,876466,2020-02-18 12:19:03,30.8,20.8,11.1,57.1
1146046,876468,2020-02-18 12:19:10,30.8,20.8,11.4,52.8
1146048,876470,2020-02-18 12:19:18,30.8,20.8,10.7,48.0
1146049,876471,2020-02-18 12:19:22,30.8,20.8,11.1,51.2
1146051,876473,2020-02-18 12:19:29,30.8,20.8,10.8,46.0
1146052,876474,2020-02-18 12:19:33,30.8,20.8,10.2,46.0
1146053,876475,2020-02-18 12:19:37,30.8,20.8,10.1,46.7
1146054,876476,2020-02-18 12:19:40,30.8,20.8,9.9,38.8
1146787,877209,2020-02-18 13:06:15,30.9,17.9,5.7,29.4
1146801,877223,2020-02-18 13:07:08,31.0,18.1,6.6,37.1
1146802,877224,2020-02-18 13:07:12,31.0,18.1,6.9,39.8
1146809,877231,2020-02-18 13:07:38,31.0,17.9,7.4,31.2
1146881,877303,2020-02-18 13:12:09,30.9,16.6,8.7,58.4
1146882,877304,2020-02-18 13:12:13,30.9,16.8,12.9,110.4
1146883,877305,2020-02-18 13:12:17,30.8,16.9,14.1,125.6
1146884,877306,2020-02-18 13:12:21,30.9,17.1,15.1,136.60001
1146885,877307,2020-02-18 13:12:24,30.9,17.1,15.8,140.5
1146886,877308,2020-02-18 13:12:28,30.8,17.0,16.3,145.8
1146887,877309,2020-02-18 13:12:32,30.8,16.9,16.4,151.0
1146888,877310,2020-02-18 13:12:36,30.8,16.8,15.6,145.2
1146889,877311,2020-02-18 13:12:39,30.8,16.8,13.9,112.7
1146891,877313,2020-02-18 13:12:47,30.8,16.8,8.9,54.2
1146892,877314,2020-02-18 13:12:51,30.8,16.7,8.3,44.2
1146894,877316,2020-02-18 13:12:58,30.8,16.9,7.5,37.8
1146942,877364,2020-02-18 13:16:01,30.4,18.0,7.0,39.8
1146974,877396,2020-02-18 13:18:09,30.6,19.3,7.3,31.5
1146979,877401,2020-02-18 13:18:28,30.7,20.3,6.7,44.5
1147151,877573,2020-02-18 13:29:23,31.4,17.3,7.7,43.6
1147154,877576,2020-02-18 13:29:34,31.4,16.9,7.7,46.1
1147156,877578,2020-02-18 13:29:42,31.4,16.7,7.6,51.8
1147157,877579,2020-02-18 13:29:45,31.4,16.8,7.5,44.2
1147159,877581,2020-02-18 13:29:53,31.3,16.6,6.7,39.3
1147160,877582,2020-02-18 13:29:56,31.4,16.6,6.0,35.4
1147200,877622,2020-02-18 13:32:30,31.5,15.0,5.2,35.2
1147201,877623,2020-02-18 13:32:33,31.5,15.0,5.1,34.0
1147207,877629,2020-02-18 13:32:56,31.5,15.3,5.0,27.5
1149369,879791,2020-02-18 15:49:41,32.1,17.1,7.0,37.7
1149372,879794,2020-02-18 15:49:52,32.1,17.0,8.8,57.1
1149374,879796,2020-02-18 15:50:00,32.1,17.1,9.3,61.8
1149375,879797,2020-02-18 15:50:04,32.1,17.1,9.8,68.7
1149379,879801,2020-02-18 15:50:19,32.1,17.1,9.0,60.1
1149380,879802,2020-02-18 15:50:23,32.1,17.1,8.5,53.0
1149381,879803,2020-02-18 15:50:27,32.1,17.2,8.3,46.1
1149382,879804,2020-02-18 15:50:33,32.1,17.2,8.4,41.6
1149385,879807,2020-02-18 15:50:44,32.1,17.2,7.6,37.4
1149386,879808,2020-02-18 15:50:48,32.1,17.2,7.6,39.3
1149387,879809,2020-02-18 15:50:52,32.1,17.2,8.1,42.3
1149389,879811,2020-02-18 15:51:00,32.1,17.3,8.3,52.1
1149390,879812,2020-02-18 15:51:03,32.2,17.3,8.8,54.1
1149391,879813,2020-02-18 15:51:07,32.1,17.2,9.2,57.7
1149392,879814,2020-02-18 15:51:11,32.1,17.2,9.3,60.7
1149393,879815,2020-02-18 15:51:15,32.1,17.2,9.3,62.8
1149394,879816,2020-02-18 15:51:18,32.1,17.2,9.3,61.1
1149395,879817,2020-02-18 15:51:22,32.1,17.3,9.3,58.8
1149397,879819,2020-02-18 15:51:30,32.1,17.4,9.5,57.3
1149398,879820,2020-02-18 15:51:33,32.1,17.4,9.0,55.0
1149400,879822,2020-02-18 15:51:41,32.1,17.4,9.2,52.0
1149404,879826,2020-02-18 15:51:56,32.1,17.4,8.5,41.2
1149409,879831,2020-02-18 15:52:15,32.0,17.5,7.9,43.3
1149410,879832,2020-02-18 15:52:19,32.1,17.5,7.8,44.2
1149411,879833,2020-02-18 15:52:23,32.1,17.5,7.7,46.4
1149412,879834,2020-02-18 15:52:26,32.1,17.6,7.8,49.8
1149413,879835,2020-02-18 15:52:30,32.0,17.5,7.9,52.6
1149414,879836,2020-02-18 15:52:34,32.1,17.6,7.7,53.4
1149416,879838,2020-02-18 15:52:42,32.0,17.5,6.9,45.7
1149418,879840,2020-02-18 15:52:49,32.0,17.6,6.8,37.9
1153240,883662,2020-02-18 20:03:55,27.8,33.2,17.3,55.8
1153291,883713,2020-02-18 20:07:08,27.8,33.5,17.1,56.2
1156340,886762,2020-02-18 23:21:31,25.6,35.5,18.5,59.4
1156347,886769,2020-02-18 23:21:57,25.6,35.6,17.8,55.6
1156357,886779,2020-02-18 23:22:36,25.6,35.7,17.3,62.8
1156358,886780,2020-02-18 23:22:39,25.6,35.7,17.1,60.4
1167548,897970,2020-02-19 11:07:59,28.3,42.9,20.6,81.9
1167549,897971,2020-02-19 11:08:03,28.3,42.9,21.4,83.2
1167552,897974,2020-02-19 11:08:14,28.4,42.7,22.9,79.5
1169619,900041,2020-02-19 13:21:38,30.9,32.8,23.2,89.6
1169620,900042,2020-02-19 13:21:42,30.9,33.0,23.3,94.3
1169621,900043,2020-02-19 13:21:45,30.9,33.4,23.7,105.2
1169622,900044,2020-02-19 13:21:49,30.9,33.4,24.3,112.2
1169623,900045,2020-02-19 13:21:53,30.9,33.4,24.8,115.2
1169624,900046,2020-02-19 13:21:57,31.0,33.3,25.0,109.3
1169626,900048,2020-02-19 13:22:04,31.0,33.3,22.9,87.6
1170235,900657,2020-02-19 14:00:43,31.6,31.1,24.1,86.1
1170236,900658,2020-02-19 14:00:47,31.7,31.2,24.2,96.1
1170237,900659,2020-02-19 14:00:51,31.6,31.1,24.3,101.9
1170238,900660,2020-02-19 14:00:54,31.7,31.2,24.8,105.5
1170239,900661,2020-02-19 14:00:58,31.6,31.1,24.2,107.1
1170240,900662,2020-02-19 14:01:02,31.7,31.1,23.0,101.1
1170241,900663,2020-02-19 14:01:06,31.6,31.1,23.3,107.1
1170242,900664,2020-02-19 14:01:10,31.7,31.0,23.3,104.4
1170243,900665,2020-02-19 14:01:13,31.7,31.0,23.6,100.4
1170247,900669,2020-02-19 14:01:29,31.6,31.1,22.7,78.5
1173286,903708,2020-02-19 17:17:12,30.6,36.1,22.8,90.2
1173287,903709,2020-02-19 17:17:16,30.6,36.1,23.0,95.4
1173288,903710,2020-02-19 17:17:19,30.6,36.1,22.8,94.6
1173289,903711,2020-02-19 17:17:23,30.6,36.2,22.3,88.6
1173419,903841,2020-02-19 17:25:58,30.7,36.2,22.2,83.0
1173422,903844,2020-02-19 17:26:10,30.6,36.1,23.0,93.2
1173423,903845,2020-02-19 17:26:14,30.6,36.1,23.7,99.1
1173424,903846,2020-02-19 17:26:18,30.6,36.1,23.3,95.2
1173427,903849,2020-02-19 17:26:29,30.7,36.2,22.4,80.4
1173438,903860,2020-02-19 17:27:15,30.7,36.2,21.9,82.4
1173440,903862,2020-02-19 17:27:22,30.7,36.2,21.6,80.3
1192993,923415,2020-02-20 14:08:40,31.1,36.8,26.4,90.8
1192994,923416,2020-02-20 14:08:44,31.1,36.8,26.7,93.2
1192996,923418,2020-02-20 14:08:52,31.1,36.7,27.0,95.1
1192997,923419,2020-02-20 14:08:55,31.1,36.7,27.2,96.9
1192998,923420,2020-02-20 14:08:59,31.1,36.7,27.1,86.1
1194192,924614,2020-02-20 15:24:42,30.8,37.3,24.1,84.0
1194193,924615,2020-02-20 15:24:45,30.8,37.4,25.5,107.6
1194194,924616,2020-02-20 15:24:49,30.8,37.4,27.3,125.9
1194195,924617,2020-02-20 15:24:53,30.7,37.3,28.5,134.10001
1194196,924618,2020-02-20 15:24:57,30.7,37.3,29.2,134.8
1194197,924619,2020-02-20 15:25:01,30.7,37.3,29.3,139.7
1194198,924620,2020-02-20 15:25:05,30.7,37.3,29.9,153.10001
1194199,924621,2020-02-20 15:25:08,30.7,37.4,34.3,205.89999
1194200,924622,2020-02-20 15:25:12,30.7,37.4,34.9,206.7
1194201,924623,2020-02-20 15:25:16,30.7,37.4,35.1,210.89999
1194202,924624,2020-02-20 15:25:20,30.7,37.5,35.1,207.5
1194203,924625,2020-02-20 15:25:24,30.7,37.5,36.7,237.89999
1194204,924626,2020-02-20 15:25:27,30.7,37.5,36.9,243.60001
1194205,924627,2020-02-20 15:25:31,30.7,37.5,37.0,247.5
1194206,924628,2020-02-20 15:25:35,30.7,37.5,36.4,244.5
1194207,924629,2020-02-20 15:25:39,30.7,37.5,32.2,202.39999
1194208,924630,2020-02-20 15:25:43,30.7,37.5,32.4,193.2
1194209,924631,2020-02-20 15:25:46,30.7,37.5,31.1,185.39999
1194210,924632,2020-02-20 15:25:50,30.7,37.5,30.5,183.2
1194211,924633,2020-02-20 15:25:54,30.7,37.5,30.3,162.60001
1194212,924634,2020-02-20 15:25:58,30.7,37.5,30.3,154.3
1194213,924635,2020-02-20 15:26:02,30.7,37.5,29.9,141.10001
1194214,924636,2020-02-20 15:26:05,30.7,37.5,29.9,132.60001
1194215,924637,2020-02-20 15:26:09,30.7,37.5,29.3,131.3
1194216,924638,2020-02-20 15:26:13,30.7,37.5,28.3,124.9
1194217,924639,2020-02-20 15:26:17,30.7,37.5,29.2,125.8
1194218,924640,2020-02-20 15:26:21,30.7,37.6,29.6,122.8
1194220,924642,2020-02-20 15:26:28,30.6,37.5,27.5,105.8
1194221,924643,2020-02-20 15:26:32,30.6,37.5,26.4,94.6
1194227,924649,2020-02-20 15:26:55,30.7,37.6,27.1,109.5
1194228,924650,2020-02-20 15:26:59,30.7,37.6,28.0,123.6
1194229,924651,2020-02-20 15:27:02,30.7,37.6,28.7,140.5
1194230,924652,2020-02-20 15:27:06,30.7,37.6,29.2,147.39999
1194231,924653,2020-02-20 15:27:10,30.7,37.6,30.6,164.89999
1194232,924654,2020-02-20 15:27:14,30.7,37.6,31.2,178.0
1194233,924655,2020-02-20 15:27:17,30.7,37.6,30.5,168.8
1194234,924656,2020-02-20 15:27:21,30.7,37.6,30.0,167.2
1194235,924657,2020-02-20 15:27:25,30.7,37.6,29.1,153.10001
1194236,924658,2020-02-20 15:27:29,30.7,37.6,28.8,146.60001
1194237,924659,2020-02-20 15:27:33,30.7,37.6,29.1,138.8
1194238,924660,2020-02-20 15:27:36,30.8,37.7,29.5,140.0
1194239,924661,2020-02-20 15:27:40,30.7,37.6,29.1,132.39999
1194240,924662,2020-02-20 15:27:44,30.7,37.6,29.2,127.8
1194241,924663,2020-02-20 15:27:48,30.8,37.6,28.8,123.9
1194246,924668,2020-02-20 15:28:07,30.8,37.6,27.6,103.3
1194249,924671,2020-02-20 15:28:18,30.8,37.5,27.4,103.7
1194250,924672,2020-02-20 15:28:22,30.8,37.5,27.8,112.6
1194251,924673,2020-02-20 15:28:25,30.8,37.4,27.1,108.3
1194256,924678,2020-02-20 15:28:44,30.9,37.6,26.7,100.7
1194258,924680,2020-02-20 15:28:55,30.9,37.6,30.1,131.89999
1194259,924681,2020-02-20 15:28:58,31.0,37.6,30.7,138.3
1194260,924682,2020-02-20 15:29:02,31.0,37.6,31.1,144.10001
